"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count","domain","campaign","link_source"
"441","138691142964027","Dr. Ben & Candy Carson","Seeking out and destroying Radical Islamic Terrorism must be a top priority within our foreign policy strategy. Instead of facilitating openings for terrorists, I would plan to fight and win on any battlefield we choose. Read my plan: crsn.co/DefeatISIS",2016-02-24 16:29:00,"link","http://crsn.co/DefeatISIS","138691142964027_599843793515424",NA,5029,166,809,"crsn.co",NA,NA
"442","138691142964027","Dr. Ben & Candy Carson","Just as the United States opposed the spread of Communism in every form and in every place, it must now oppose the spread of the terrorists’ supremacist, totalitarian and radical Islamism whenever and wherever it arises.",2016-02-24 18:27:01,"status",NA,"138691142964027_599870506846086",NA,23963,416,2295,NA,NA,NA
"443","138691142964027","Dr. Ben & Candy Carson","We the People have the ability to control the destiny of our nation. We should never be in the position of giving up in despair. The founders of this nation put in place a structure to preserve life, liberty, and the pursuit of happiness. It is up to us to use it.",2016-02-24 20:33:00,"status",NA,"138691142964027_599925946840542",NA,20780,486,2932,NA,NA,NA
"444","138691142964027","Dr. Ben & Candy Carson","In the past seven years, the world has more become unstable and treacherous: the Middle East has erupted in flames; the civilized world is under attack by terrorists; and belligerent authoritarian states have shown few qualms about pursuing their dangerous
ambitions. Under a Carson administration, we will restore stability to a world that is beset by turmoil. crsn.co/CarsonForeignPolicy",2016-02-24 22:29:00,"link","http://crsn.co/CarsonForeignPolicy","138691142964027_599927083507095",NA,7697,276,1078,"crsn.co",NA,NA
"445","138691142964027","Dr. Ben & Candy Carson","A Carson administration will take every reasonable measure to avoid the use of force, recognizing that deterrence through strength is one of the best ways to achieve that goal.",2016-02-25 00:32:00,"status",NA,"138691142964027_599931506839986",NA,12787,269,804,NA,NA,NA
"446","138691142964027","Dr. Ben & Candy Carson","Looking forward to a great day tomorrow in Texas and a good debate tomorrow night on CNN. Be sure to tune in!",2016-02-25 02:44:00,"status",NA,"138691142964027_600043613495442",NA,9666,1009,797,NA,NA,NA
"447","138691142964027","Dr. Ben & Candy Carson","Honored to speak at last night's Lincoln Reagan GOP Dinner in Houston, Texas. There was huge crowd in attendance that were very excited to hear my plans for fixing our nation.",2016-02-25 14:31:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/600241750142295/?type=3","138691142964027_600241750142295",NA,27508,564,1861,"facebook.com",NA,NA
"448","138691142964027","Dr. Ben & Candy Carson","Instead of focusing on any one particular method of securing the border, a Carson administration will tackle the wide variety of threats that arise. Read my plan: crsn.co/DBCImmigration",2016-02-25 16:27:00,"link","http://crsn.co/DBCImmigration","138691142964027_600281883471615",NA,1222,102,276,"crsn.co",NA,NA
"449","138691142964027","Dr. Ben & Candy Carson","I will work closely with Congress to design and enact legislation that achieves the goal of providing a solution to the illegal immigrant population already in the United States.",2016-02-25 18:31:01,"status",NA,"138691142964027_600287520137718",NA,14137,343,1113,NA,NA,NA
"450","138691142964027","Dr. Ben & Candy Carson","I absolutely refuse to take money from special interest groups and the political class because I believe that the President of the United States should be beholden to nobody except for We the People.",2016-02-25 20:33:00,"video","https://www.facebook.com/realbencarson/videos/600359416797195/","138691142964027_600359416797195",NA,68817,1634,12204,"facebook.com",NA,NA
"451","138691142964027","Dr. Ben & Candy Carson","Be our light in dark places, Lord. Be a beacon when we have lost sight of You. May we always remember your love and mercy in all that we do.",2016-02-26 01:01:00,"status",NA,"138691142964027_600420630124407",NA,90076,1541,8945,NA,NA,NA
"452","138691142964027","Dr. Ben & Candy Carson",NA,2016-02-25 22:26:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/600420756791061/?type=3","138691142964027_600420756791061","Dr. Ben & Candy Carson added a new photo.",5070,330,543,"facebook.com",NA,NA
"453","138691142964027","Dr. Ben & Candy Carson","Our service me and women are deserving of the greatest care available -- the current state of the VA is disgraceful and we must do better.",2016-02-26 00:15:00,"video","https://www.facebook.com/realbencarson/videos/600430903456713/","138691142964027_600430903456713",NA,22995,487,4930,"facebook.com",NA,NA
"454","138691142964027","Dr. Ben & Candy Carson","We need to be looking for solutions -- it's not about any candidate. It's about the American people. #GOPDebate",2016-02-26 01:49:31,"video","https://www.facebook.com/realbencarson/videos/600537303446073/","138691142964027_600537303446073",NA,37301,1247,8794,"facebook.com",NA,NA
"455","138691142964027","Dr. Ben & Candy Carson","Real compassion is providing people a ladder of opportunity to climb up from a state of dependency. #GOPDebate 

Visit bencarson.com/issues to learn more.",2016-02-26 02:31:55,"video","https://www.facebook.com/realbencarson/videos/600552540111216/","138691142964027_600552540111216",NA,33285,815,5275,"facebook.com",NA,NA
"456","138691142964027","Dr. Ben & Candy Carson","I propose that we provide people with Health Empowerment Accounts, which will give people greater access to care and increased flexibility. 

Click here to read my plan: crsn.co/offclhlthcare",2016-02-26 03:04:06,"video","https://www.facebook.com/realbencarson/videos/600565460109924/","138691142964027_600565460109924",NA,17471,614,2787,"facebook.com",NA,NA
"457","138691142964027","Dr. Ben & Candy Carson","The IRS is not honest and we need to get rid of them. #GOPDebate",2016-02-26 03:36:49,"video","https://www.facebook.com/realbencarson/videos/600583626774774/","138691142964027_600583626774774",NA,72821,1981,15581,"facebook.com",NA,NA
"458","138691142964027","Dr. Ben & Candy Carson","#TheseHands are working to heal America. #GOPDebate

Click here to share your story: crsn.co/TheseHandsHeal",2016-02-26 03:53:36,"video","https://www.facebook.com/realbencarson/videos/600595553440248/","138691142964027_600595553440248",NA,51003,1160,10604,"facebook.com",NA,NA
"459","138691142964027","Dr. Ben & Candy Carson","At tonight’s CNN Republican presidential debate in Houston, Texas, Dr. Ben Carson, retired neurosurgeon and 2016 GOP presidential candidate, again shared his vision – and displayed his determination – for building a better America.

In a debate characterized by personal attacks and hostile rhetoric, Dr. Carson called for candidates to tackle the nation’s problems of divisiveness, fiscal irresponsibility and failure of leadership – not by destroying each other – but by focusing on serving the American people. Demonstrating strength and clarity, Dr. Carson expressed his frustrations with the Internal Revenue Service, stood strongly for America’s alliance with Israel and outlined his strategy for thwarting the North Korean nuclear threat.

In this race, Dr. Carson has offered common-sense solutions to America’s domestic and foreign challenges and has issued more detailed policy proposals than any of his opponents. He continues to appeal to the best of the American people and believes that eventually they will be more interested in a presidential candidate’s policies and solutions than in his personality. Even more important, not once in this campaign has Dr. Carson compromised his values and principles for political expediency. That is exactly how he will serve in the Oval Office.

In the past week, many in the political and media establishment have said that Dr. Carson has no path forward in the 2016 presidential race. At tonight’s debate, Dr. Carson once again proved that talking heads and Beltway insiders do not understand him, and never have. 

Dr. Carson has fought – and continues to fight – for those who have been ignored for far too long by Washington. He has built a movement of Americans from every part of the country and every walk of life, including many who had never before participated in the political process, as well as many others who had given up on the country’s political leadership.

Unlike the mainstream media and the political establishment, the American people continue to express faith in Dr. Carson’s candidacy. Just in the past 24 hours, the Carson for President 2016 Campaign has raised record funds from an email to existing grassroots supporters. 

With less than 5 percent of the delegates selected, this presidential race has just begun. The field has narrowed to five candidates, and tonight’s debate only sharpened the contrast between the other candidates’ promises and Dr. Carson’s vision and values. As President, he will Heal, Inspire and Revive America.",2016-02-26 03:59:32,"status",NA,"138691142964027_600601230106347",NA,49944,2716,9302,NA,NA,NA
"460","138691142964027","Dr. Ben & Candy Carson","As a global leader, the United States must show strength and #LeadFromTheFront. Click here to read my plan: crsn.co/CarsonForeignPolicy",2016-02-26 14:22:01,"video","https://www.facebook.com/realbencarson/videos/600801696752967/","138691142964027_600801696752967",NA,19342,476,3576,"facebook.com",NA,NA
"461","138691142964027","Dr. Ben & Candy Carson","The Obama administration has placed America at great risk. Our adversaries no longer fear us and our allies no longer trust us. We must revive American strength abroad to ensure peace at home.",2016-02-26 16:31:00,"status",NA,"138691142964027_600848630081607",NA,29583,476,4360,NA,NA,NA
"462","138691142964027","Dr. Ben & Candy Carson","America’s national security strength begins with its military. Our men and women in uniform are the best in the world. Unfortunately, multiple rounds of indiscriminate defense budget cuts have been undertaken by the Obama administration and now endanger America’s military supremacy. We must give our service men and women the resources that they need to protect our nation and ensure that America continues to #LeadFromTheFront.

Click here to read my plan: crsn.co/CarsonForeignPolicy",2016-02-26 18:29:00,"link","http://crsn.co/CarsonForeignPolicy","138691142964027_600849916748145",NA,5525,207,1129,"crsn.co",NA,NA
"463","138691142964027","Dr. Ben & Candy Carson","We have no greater ally in the Middle East than Israel -- it is essential that we continue to support their sovereignty as a nation.",2016-02-26 20:33:00,"video","https://www.facebook.com/realbencarson/videos/600886940077776/","138691142964027_600886940077776",NA,43346,870,6927,"facebook.com",NA,NA
"464","138691142964027","Dr. Ben & Candy Carson","We are a nation of immigrants, but we are also a sovereign nation of laws. Our sovereignty demands that we protect our borders and make decisions for ourselves, including whom to welcome onto our soil. Our rule of law requires that we uphold the laws, including immigration laws that the American people have duly enacted.",2016-02-26 22:32:00,"status",NA,"138691142964027_600912206741916",NA,30684,517,4716,NA,NA,NA
"465","138691142964027","Dr. Ben & Candy Carson","In case you missed it, check out my closing statement from last night's #GOPDebate. Together, we can heal, inspire, and revive our nation.",2016-02-27 02:34:01,"video","https://www.facebook.com/realbencarson/videos/600912373408566/","138691142964027_600912373408566",NA,45567,1600,8678,"facebook.com",NA,NA
"466","138691142964027","Dr. Ben & Candy Carson","Privileged to have the opportunity to speak with the folks at Centerstone -- they're doing great work for our veterans.",2016-02-27 00:25:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/601003616732775/?type=3","138691142964027_601003616732775",NA,11560,183,499,"facebook.com",NA,NA
"467","138691142964027","Dr. Ben & Candy Carson","Great turnout at the Williamson County Lincoln Day Dinner last night in Franklin, Tennessee. Thanks to everyone who was in attendance!",2016-02-27 14:37:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/601270463372757/?type=3","138691142964027_601270463372757",NA,10825,452,510,"facebook.com",NA,NA
"468","138691142964027","Dr. Ben & Candy Carson","An amazing crowd at our town hall in Irving, Texas. People are very excited about our real solutions to the incredibly important issues facing our nation. Thank you to all who were in attendance.",2016-02-27 18:32:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/601310776702059/?type=3","138691142964027_601311913368612","Dr. Ben & Candy Carson added 3 new photos.",21187,434,1458,"facebook.com",NA,NA
"469","138691142964027","Dr. Ben & Candy Carson","Atrocities such as the terrorist attack in San Bernardino last year remind us of the ultimate price Americans pay for their political leaders’ inaction. As President, I will wage war on radical Islamic terrorists and protect the homeland. I will formally declare war on the Islamic State as part of a comprehensive strategy that focuses the national will, targets our existential threat at its source and protects the American way of life.",2016-02-27 16:31:00,"status",NA,"138691142964027_601312953368508",NA,23381,562,3219,NA,NA,NA
"470","138691142964027","Dr. Ben & Candy Carson","America can no longer delay while the Islamic State continues to persecute Christians, enslave young girls, oppress civil societies and perpetrate terrorist attacks against the free world. We must destroy the terrorists’ caliphate and prevent its members from infiltrating our homeland. My strategy offers a path forward for confronting these threats and protecting this great nation.

Click here to read my comprehensive plan: crsn.co/DefeatISIS",2016-02-27 20:25:00,"link","http://crsn.co/DefeatISIS","138691142964027_601314036701733",NA,7154,215,1275,"crsn.co",NA,NA
"471","138691142964027","Dr. Ben & Candy Carson","There is no more solemn duty for the President of the United States than the execution of his responsibilities as Commander-in-Chief. I will only place America’s armed forces in harm’s way when necessary to protect America and her allies. Every deployment will begin with a clear vision, a strategy to achieve victory and the necessary resources to succeed.",2016-02-27 22:32:00,"status",NA,"138691142964027_601321560034314",NA,31898,544,3787,NA,NA,NA
"472","138691142964027","Dr. Ben & Candy Carson",NA,2016-02-28 00:28:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/601429846690152/?type=3","138691142964027_601429846690152","Dr. Ben & Candy Carson added a new photo.",20274,338,3309,"facebook.com",NA,NA
"473","138691142964027","Dr. Ben & Candy Carson","As president, I will be committed to ensuring that the VA becomes what the nation demands and our veterans deserve: a functional institution that serves the needs of individuals who sacrificed to ensure the freedom, peace and prosperity of our great country.

Click here to read my plan to reform the VA and give our service men and women the care they deserve: crsn.co/Care4Vets",2016-02-28 02:31:00,"link","http://crsn.co/Care4Vets","138691142964027_601431200023350",NA,6961,245,1213,"crsn.co",NA,NA
"474","138691142964027","Dr. Ben & Candy Carson","Do not be anxious about anything, but in every situation, by prayer and petition, with thanksgiving, present your requests to God.",2016-02-28 14:31:01,"status",NA,"138691142964027_601660486667088",NA,138985,2247,12310,NA,NA,NA
"475","138691142964027","Dr. Ben & Candy Carson","The sanctity of innocent human life is nonnegotiable. We must protect the rights of our children without question. #ProLife",2016-02-28 16:27:00,"status",NA,"138691142964027_601662780000192",NA,48609,565,4821,NA,NA,NA
"476","138691142964027","Dr. Ben & Candy Carson","Education is the bedrock of America’s success. It is the foundation of what truly makes our country “the Land of Opportunity.” My education plan will empower teachers and provide students with the resources they need to succeed: crsn.co/ReviveEdu",2016-02-28 18:31:00,"link","http://crsn.co/ReviveEdu","138691142964027_601683223331481",NA,15450,368,2624,"crsn.co",NA,NA
"477","138691142964027","Dr. Ben & Candy Carson","We must adopt policies that will give parents and students the freedom to design an educational experience that is tailored to their unique abilities, interests and learning needs.",2016-02-28 20:33:00,"status",NA,"138691142964027_601684319998038",NA,20679,372,2518,NA,NA,NA
"478","138691142964027","Dr. Ben & Candy Carson",NA,2016-02-28 22:32:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/601844643315339/?type=3","138691142964027_601844643315339","Dr. Ben & Candy Carson added a new photo.",21347,332,3427,"facebook.com",NA,NA
"479","138691142964027","Dr. Ben & Candy Carson","The sheer size and remoteness of the federal bureaucracy has caused the American people to lose trust in their government. Past reform efforts have only built on a bureaucratic foundation that is fundamentally flawed, resulting in one layer of bureaucracy on top of another.",2016-02-29 02:27:01,"status",NA,"138691142964027_601846453315158",NA,21147,457,2806,NA,NA,NA
"480","138691142964027","Dr. Ben & Candy Carson","It was an honor to have the opportunity to speak at Rock Springs Church in Rock Springs, Georgia.",2016-02-29 00:37:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/601906699975800/?type=3","138691142964027_601906996642437","Dr. Ben & Candy Carson added 4 new photos.",30263,512,1578,"facebook.com",NA,NA
"481","138691142964027","Dr. Ben & Candy Carson","Thanks for the great picture! Our future generations are the reason why we must fight to save our country today.",2016-03-02 14:29:01,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/601986539967816/?type=3","138691142964027_601986539967816",NA,63636,1023,3213,"facebook.com",NA,NA
"482","138691142964027","Dr. Ben & Candy Carson",NA,2016-02-29 14:26:00,"link","http://www.foxnews.com/opinion/2016/02/29/ben-carson-why-intend-to-stay-in-gop-presidential-race.html","138691142964027_602117609954709","Dr. Ben & Candy Carson shared a link.",56735,2576,8301,"foxnews.com",NA,NA
"483","138691142964027","Dr. Ben & Candy Carson","Packed house at our town hall in Lexington, Kentucky. Thank you to everyone who came to show their support.",2016-02-29 16:34:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/602161863283617/?type=3","138691142964027_602163423283461","Dr. Ben & Candy Carson added 3 new photos.",29497,643,2054,"facebook.com",NA,NA
"484","138691142964027","Dr. Ben & Candy Carson","Check out my interview with Fox New's Maria Bartiromo on why I am running for President.",2016-02-29 18:31:00,"video","https://www.facebook.com/realbencarson/videos/602193793280424/","138691142964027_602193793280424",NA,19580,907,7784,"facebook.com",NA,NA
"485","138691142964027","Dr. Ben & Candy Carson","It was an honor to speak at this afternoon's Presidential Candidate Forum at Regent University. Thank you to all in attendance!",2016-02-29 20:33:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/602266089939861/?type=3","138691142964027_602266246606512","Dr. Ben & Candy Carson added 3 new photos.",17422,341,1117,"facebook.com",NA,NA
"486","138691142964027","Dr. Ben & Candy Carson",NA,2016-03-01 00:27:00,"video","https://www.facebook.com/realbencarson/videos/602280849938385/","138691142964027_602280849938385",NA,4658,243,609,"facebook.com",NA,NA
"487","138691142964027","Dr. Ben & Candy Carson","The fiscal irresponsibility of our federal government must stop. We cannot go on mortgaging our future to wasteful spending and pretend that nothing is wrong. The federal government has been living beyond its means, and it is time to tighten the belt – and make wholesale reforms.",2016-02-29 22:29:00,"status",NA,"138691142964027_602290269937443",NA,24120,403,3729,NA,NA,NA
"488","138691142964027","Dr. Ben & Candy Carson","Hello, Friends. It’s been another great day on the campaign trail in Kentucky, Virginia, and Alabama and I feel incredibly blessed to have the support of so many people. It’s been great to connect with supports from all walks of life who believe that our country is headed in the wrong direction and that I am the best candidate to effect real change. I wanted to take a few moments tonight before tomorrow’s primaries to answer some of your questions. Keep texting your thoughts and questions to ASK BEN (275-236).

Our first question tonight come from Sara in Texas who wants to know, very simply, why I am continuing to run for President of the United States.

Thanks for the question, Sara. I am continuing to run for President because I believe that our country is standing at a crossroad. We are on the brink of the fiscal abyss, the world no longer respects us as a global power, and our own borders are incredibly insecure - making our nation very susceptible to criminal and terrorist threats. I believe that it is not too late to change course and that the right leader can steer our nation to safer shores. As President, I would be a fierce defender of the Constitution, I would revitalize our military so that they are equipped to quickly degeat our enemies abroad and protect our people at home, and I will be a President that will fight every day to limit the reach of the government and empower We the People.

Our second question tonight comes from Blake in Minnesota who wants to know what my thoughts are about Super Tuesday tomorrow.

Blake, tomorrow is an important day in our nation’s election process and it cannot be overstated that more delegates will be allotted tomorrow than on any other day in this primary process. It is my hope that the American people will consider the substance of my policies and my life’s experiences as a leader when they go to vote, and that they will not simply be distracted by the loudest voices in the room. I am determined to provide a better future for our next generation and I believe that I have presented a clear and comprehensive plan to accomplish that goal. You can read all of my positions by visiting www.bencarson.com/issues. If you believe in what I am trying to accomplish, please bring your friends and family with you when you go to the polls tomorrow and encourage everyone that you know to send a champion of the people to DC.

Our final question tonight comes from Alex who is a college student that wants to know why he, as young person, should consider voting for me.

That’s a great question Alex. It is important to recognize that the idea of “free college” is a fantasy that is being peddled by liberal progressives as though it is as simple as wishing it in to existence. This is simply not the case. In reality, student loans have been monopolized by the federal government and have led to large amounts of student debt and artificially high interest rates. This is the real legacy of the Left’s education policy. My education plan focusses on privatizing the student loan industry so that prices are naturally kept low through the free markey. We can’t simply give away free tuition to everyone, but we can make college more affordable for those who are willing to work hard and put in the effort.

Thank you for joining me this evening and if you are a resident of a Super Tuesday state, I would be honored if you would consider voting for a me tomorrow. I am a common sense candidate committed to protecting the rights of the American people and not serving the political elite. If you are a resident of Alabama, Arkansas, Georgia, Tennessee, Texas, Vermont, or Virginia, please remember that you have an open primary which means that you can vote in either primary race regardless of party affiliation. I am interested in representing all of the American people and welcome the support of anyone who believes that our country is in desperate need of healing and that it will take real plans, like the ones that I have presented, to save our nation.",2016-03-01 02:32:00,"status",NA,"138691142964027_602341289932341",NA,12879,955,2921,NA,NA,NA
"489","138691142964027","Dr. Ben & Candy Carson",NA,2016-03-01 12:31:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/602407213259082/?type=3","138691142964027_602407213259082","Dr. Ben & Candy Carson added a new photo.",69729,2907,14822,"facebook.com",NA,NA
"490","138691142964027","Dr. Ben & Candy Carson",NA,2016-03-01 16:29:00,"link","http://nationalinterest.org/blog/the-buzz/we-the-people-vs-washington-health-care-the-2016-15351","138691142964027_602408153258988","Dr. Ben & Candy Carson shared a link.",8894,211,1416,"nationalinterest.org",NA,NA
"491","138691142964027","Dr. Ben & Candy Carson",NA,2016-03-01 18:32:00,"video","https://www.facebook.com/realbencarson/videos/602582123241591/","138691142964027_602582123241591",NA,5152,264,414,"facebook.com",NA,NA
"492","138691142964027","Dr. Ben & Candy Carson","Watch this clip from my speech at the NAN Convention in April 2015. The African American community does not need to be reliant on big government to succeed.",2016-03-01 14:35:41,"video","https://www.facebook.com/realbencarson/videos/602586099907860/","138691142964027_602586099907860",NA,23632,969,7615,"facebook.com",NA,NA
"493","138691142964027","Dr. Ben & Candy Carson","Great to connect with supporters this morning in Montgomery, Alabama. Together, we can heal our nation! #BC2DC16",2016-03-01 20:33:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/602608356572301/?type=3","138691142964027_602609409905529","Dr. Ben & Candy Carson added 4 new photos.",31320,679,1407,"facebook.com",NA,NA
"494","138691142964027","Dr. Ben & Candy Carson","There's still time to vote in today's Super Tuesday primary states. If you honor me with your support, I will work tirelessly to ensure that we leave a better future for the next generation and that the rights of every American citizen are upheld. I will fiercely defend the Constitution and do everything in my power to restore our presence as a global power and protect our borders. Thank you to everyone who has already cast a vote for me today and I hope that others will consider giving me their trust as well.",2016-03-01 22:36:00,"status",NA,"138691142964027_602612529905217",NA,38970,2378,3423,NA,NA,NA
"495","138691142964027","Dr. Ben & Candy Carson","Still time to vote in today's Super Tuesday states. If you honor me with your support, I will work tirelessly to heal our nation. Thank you.",2016-03-02 02:32:00,"status",NA,"138691142964027_602615523238251",NA,38647,2001,1047,NA,NA,NA
"496","138691142964027","Dr. Ben & Candy Carson","It was an honor to speak at Bellevue Baptist Church in Memphis, Tennessee over the weekend. It is my hope that Faith will continue to be an important part of our nation's culture.",2016-03-02 00:29:00,"video","https://www.facebook.com/realbencarson/videos/602618456571291/","138691142964027_602618456571291",NA,61771,2370,13595,"facebook.com",NA,NA
"497","138691142964027","Dr. Ben & Candy Carson","Shortly after the polls closed on Super Tuesday, Dr. Ben Carson addressed a crowd of several hundred supporters gathered at The Grand in his hometown of Baltimore, Maryland.

“I am not moved or discouraged when the political class count me out,” said Dr. Carson. “When I began my campaign more than a year ago, there were 17 viable candidates seeking the GOP nomination. Today, because “We the People” continue to show unprecedented support, I remain one of five. Millions of Americans plead with me to continue.  They want to have a choice and a representative voice to ensure people of faith are not marginalized and that integrity is restored to leadership, with a focus on common sense solutions to the myriad problems we face as a nation. They know I am a citizen candidate, not a politician, who won’t do what is expedient, but what is right.""

""As long we continue to receive their support, and the Lord keeps opening doors, I will remain in this presidential race. The stakes are too high to willingly hand our country over once again to the pundits and the political class.  I truly believe in America and the potential to return to the values on which this country was founded.""",2016-03-02 05:10:53,"status",NA,"138691142964027_602871229879347",NA,84425,5552,11782,NA,NA,NA
"498","138691142964027","Dr. Ben & Candy Carson","Obamacare has upended the patient-doctor relationship, restricting our health care options and access to doctors and specialists. As a result, patients face exorbitant increases in premiums, deductibles and co-pays, less access to the doctors they trust and fewer health care plans to choose from. Click here to read my comprehensive plan: crsn.co/offclhlthcare",2016-03-02 16:31:00,"link","http://crsn.co/offclhlthcare","138691142964027_603066519859818",NA,6547,441,1373,"crsn.co",NA,NA
"499","138691142964027","Dr. Ben & Candy Carson","It is time for a change. Our priority must be to immediately repeal and replace Obamacare and revive the American health care system so that there is more freedom and less government which will result in lower costs and more access for consumers.",2016-03-02 18:33:00,"status",NA,"138691142964027_603070399859430",NA,41318,1160,3234,NA,NA,NA
"500","138691142964027","Dr. Ben & Candy Carson","I have decided not to attend the Fox News GOP Presidential Debate tomorrow night in Detroit.  Even though I will not be in my hometown of Detroit on Thursday, I remain deeply committed to my home nation, America.  I do not see a political path forward in light of last evening’s Super Tuesday primary results. However, this grassroots movement on behalf of “We the People” will continue. Along with millions of patriots who have supported my campaign for President, I remain committed to Saving America for Future Generations. We must not depart from our goals to restore what God and our Founders intended for this exceptional nation.

I appreciate the support, financial and otherwise, from all corners of America.  Gratefully, my campaign decisions are not constrained by finances; rather by what is in the best interests of the American people. 

I will discuss more about the future of this movement during my speech on Friday at CPAC in Washington, D.C.

- Ben",2016-03-02 19:10:46,"status",NA,"138691142964027_603149516518185",NA,93140,25603,20463,NA,NA,NA
"501","138691142964027","Dr. Ben & Candy Carson","Friends, I continue to be overwhelmed by the support of millions of Americans hungry for change. It is up to us to be strong and return control of our government to We the People.  I will be speaking at the Conservative Political Action Conference (CPAC) tomorrow and will share my plans in detail.  Please watch CSPAN at 4:45 on Friday to hear more about my vision for this great nation.",2016-03-03 16:30:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/603469259819544/?type=3","138691142964027_603469259819544",NA,32355,3403,5801,"facebook.com",NA,NA
"502","138691142964027","Dr. Ben & Candy Carson","Looking forward to speaking at CPAC this afternoon and having the opportunity to address the important issues facing our nation.",2016-03-04 19:45:00,"status",NA,"138691142964027_603981549768315",NA,16385,869,576,NA,NA,NA
"503","138691142964027","Dr. Ben & Candy Carson","I will soon be taking the stage at CPAC to address the issues facing our nation. Click here to watch LIVE: crsn.co/1oWeMZg",2016-03-04 21:26:46,"link","http://crsn.co/1oWeMZg","138691142964027_604048653094938",NA,11299,1455,1003,"crsn.co",NA,NA
"504","138691142964027","Dr. Ben & Candy Carson","I have lived a blessed life and achieved more success than I ever dreamed was possible. Running for President was never on my bucket list, and when I was drafted by a grassroots movement asking me to do so, it was not a decision that I made lightly and saw as an act of service. 

However, I believed that my values, life experience and common sense solutions put me in a position to help get our nation back on track for the sake of our children and grandchildren. This grueling endeavor would not have been worth it for any other reason.

When I began exploring a run for President as a private citizen detached from the political class, I had neither a political team nor a national network of wealthy donors standing by waiting to support me.

We had to build a grassroots campaign from scratch by reaching out to as many people as possible, as quickly as possible and through every means possible, resulting in indisputable success. This movement consistently outraised the entire Republican field, got onto every ballot and built a 50-state, bricks-and-mortar campaign infrastructure to share my story, values and solutions. It was an historic feat, and I’ll be forever grateful to my team and my incredible supporters, financial and otherwise, from all corners of America, on behalf of the best interests of the American people.

I hope my presence added a measure of civility to the race, raised issues that would not otherwise have been discussed and had an overall positive impact. While our political efforts must come to a close, gratefully, the grassroots movement that has given new voice to “We the People” and inspired millions will continue. 

I may be departing the campaign trail, but I will not be departing the scene.  Instead, for the rest of my life, I will continue to work tirelessly to do everything I can to save America for the next generation. 

I will be working on a number of initiatives, including serving as honorary chair of My Faith Votes, a non-profit organization dedicated to mobilizing the 25 million Evangelicals who didn't vote in the last election. The twin pillars of faith and family are under attack, and I will endeavor to strengthen our nation by preserving them both.

I have committed to not endorse a specific individual, but rather “We the People.” Though many today are making decisions based on fear and anger, I trust their judgment to logically examine the candidates and make the right decision by looking at:

(1) Whether they have demonstrated significant accomplishments over their lives and careers.

(2) If they have ideas that are clear and policies that are easy to find.

(3) How they treat their family and others, as that is how they will lead the country.

(4) What they have done to improve the lives of Americans;
the people they are with, what they are saying and how they collaborate with others.

(5) Their ethics, because what America needs is “Trickle-down ethics.

Conservatives should not be embarrassed by capitalism, but must couple it with compassion, to lift people out of a culture of dependency and provide ladders of opportunity for all Americans to be a part of the fabric of society.

People need to understand this is a most important election, in which we are deciding whether we allow the government to dictate our rights and take care of our needs, or whether individuals will rise up and take responsibility in an atmosphere of opportunity for all.

The bottom line is, “We the People” are the ones making the decisions; but in order to do that, we must become active and informed, not manipulated by the political classes and media.

Along with millions of patriots who have supported my campaign for President, I remain committed to saving America for future generations. We must not depart from our goals to restore what God and our Founders intended for this exceptional nation. 

Equally important, we need to understand that Republicans are not each others' enemies. We need to engage in conversation and challenge each others' positions, not fight each other. Conservatives need to unify together so that that we do not snatch defeat from the jaws of victory and put another secular progressive in the White House.",2016-03-05 02:51:37,"status",NA,"138691142964027_604162299750240",NA,286155,32936,78595,NA,NA,NA
"505","138691142964027","Dr. Ben & Candy Carson","We must encourage our evangelical brethren to vote.  Proud to be Honorary Chairman of My Faith Votes.",2016-03-05 14:05:53,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/604360443063759/?type=3","138691142964027_604360443063759",NA,23121,1536,4407,"facebook.com",NA,NA
